decade,nominal,measured
10000,70000.0,69996.304
10000,70000.0,69996.38
10000,70000.0,69996.329
10000,70000.0,69996.355
10000,70000.0,69996.329
10000,70000.0,69996.304
10000,70000.0,69996.329
10000,70000.0,69996.38
10000,70000.0,69996.329
10000,70000.0,69996.355
10000,70000.0,69996.329
10000,70000.0,69996.38
10000,70000.0,69996.355
10000,70000.0,69996.586
10000,70000.0,69995.996
10000,70000.0,69996.432
10000,70000.0,69996.419
10000,70000.0,69996.304
10000,70000.0,69996.38
10000,70000.0,69996.252
10000,70000.0,69996.329
10000,70000.0,69996.432
10000,70000.0,69996.304
10000,70000.0,69996.355
10000,70000.0,69996.406
10000,70000.0,69996.329
10000,70000.0,69996.38
10000,70000.0,69996.406
10000,70000.0,69996.304
10000,70000.0,69996.38
10000,70000.0,69996.432
10000,70000.0,69996.406
10000,70000.0,69996.278
10000,70000.0,69996.304
10000,70000.0,69996.329
10000,70000.0,69996.278
10000,70000.0,69996.38
10000,70000.0,69996.38
10000,70000.0,69996.406
10000,70000.0,69996.304
10000,70000.0,69996.38
10000,70000.0,69996.329
10000,70000.0,69996.278
10000,70000.0,69996.278
10000,70000.0,69996.304
10000,70000.0,69996.38
10000,70000.0,69996.355
10000,70000.0,69996.329
10000,70000.0,69996.316
10000,70000.0,69996.304
10000,70000.0,69996.38
10000,70000.0,69996.304
10000,70000.0,69996.355
10000,70000.0,69996.406
10000,70000.0,69996.329
10000,70000.0,69996.304
10000,70000.0,69996.355
10000,70000.0,69996.252
10000,70000.0,69996.406
10000,70000.0,69996.38
10000,70000.0,69996.38
10000,70000.0,69996.432
10000,70000.0,69996.304
10000,70000.0,69996.329
10000,70000.0,69996.278
10000,70000.0,69996.406
10000,70000.0,69996.329
10000,80000.0,79995.869
10000,80000.0,79995.869
10000,80000.0,79995.997
10000,80000.0,79995.971
10000,80000.0,79995.766
10000,80000.0,79995.997
10000,80000.0,79995.92
10000,80000.0,79995.818
10000,80000.0,79995.843
10000,80000.0,79995.843
10000,80000.0,79995.894
10000,80000.0,79995.946
10000,80000.0,79995.92
10000,80000.0,79995.843
10000,80000.0,79995.843
10000,80000.0,79995.92
10000,80000.0,79995.869
10000,80000.0,79995.843
10000,80000.0,79995.869
10000,80000.0,79995.946
10000,80000.0,79995.843
10000,80000.0,79995.894
10000,80000.0,79995.715
10000,80000.0,79995.818
10000,80000.0,79996.023
10000,80000.0,79995.92
10000,80000.0,79995.92
10000,80000.0,79996.1
10000,80000.0,79995.894
10000,80000.0,79995.92
10000,80000.0,79995.869
10000,80000.0,79995.971
10000,80000.0,79995.894
10000,80000.0,79995.894
10000,80000.0,79995.971
10000,80000.0,79995.894
10000,80000.0,79995.894
10000,80000.0,79995.792
10000,80000.0,79995.894
10000,80000.0,79995.971
10000,80000.0,79995.92
10000,80000.0,79995.587
10000,80000.0,79995.843
10000,80000.0,79995.92
10000,80000.0,79995.894
10000,80000.0,79995.843
10000,80000.0,79995.946
10000,80000.0,79995.869
10000,80000.0,79995.997
10000,80000.0,79995.894
10000,80000.0,79995.946
10000,80000.0,79995.894
10000,80000.0,79995.843
10000,80000.0,79995.894
10000,80000.0,79995.946
10000,80000.0,79995.971
10000,80000.0,79995.894
10000,80000.0,79995.202
10000,80000.0,79995.894
10000,80000.0,79995.843
10000,80000.0,79995.869
10000,80000.0,79995.92
10000,80000.0,79995.946
10000,80000.0,79995.894
10000,80000.0,79995.843
10000,80000.0,79995.843
10000,80000.0,79995.869
10000,80000.0,79995.818
10000,80000.0,79995.971
10000,80000.0,79995.92
10000,80000.0,79995.869
10000,80000.0,79995.843
10000,80000.0,79995.869
10000,80000.0,79995.894
10000,80000.0,79995.92
10000,80000.0,79995.869
10000,80000.0,79995.92
10000,80000.0,79995.946
10000,80000.0,79995.971
10000,80000.0,79995.843
10000,80000.0,79995.869
10000,80000.0,79995.894
10000,80000.0,79995.92
10000,80000.0,79995.997
10000,80000.0,79995.92
10000,80000.0,79995.92
10000,80000.0,79995.792
10000,80000.0,79995.869
10000,80000.0,79995.894
10000,80000.0,79995.971
10000,80000.0,79995.869
10000,80000.0,79995.869
10000,80000.0,79995.946
10000,80000.0,79995.894
10000,80000.0,79995.92
10000,80000.0,79995.792
10000,80000.0,79995.882
10000,80000.0,79995.92
10000,80000.0,79995.92
10000,80000.0,79995.894
10000,90000.0,89995.455
10000,90000.0,89995.48
10000,90000.0,89995.557
10000,90000.0,89995.48
10000,90000.0,89995.48
10000,90000.0,89995.557
10000,90000.0,89995.942
10000,90000.0,89995.121
10000,90000.0,89995.583
10000,90000.0,89995.455
10000,90000.0,89995.506
10000,90000.0,89995.455
10000,90000.0,89995.532
10000,90000.0,89995.506
10000,90000.0,89995.455
10000,90000.0,89995.583
10000,90000.0,89995.506
10000,90000.0,89995.532
10000,90000.0,89995.506
10000,90000.0,89995.403
10000,90000.0,89995.609
10000,90000.0,89995.532
10000,90000.0,89995.583
10000,90000.0,89995.532
10000,90000.0,89995.532
10000,90000.0,89995.583
10000,90000.0,89995.403
10000,90000.0,89995.583
10000,90000.0,89995.506
10000,90000.0,89995.519
10000,90000.0,89995.583
10000,90000.0,89995.455
10000,90000.0,89995.583
10000,90000.0,89995.48
10000,90000.0,89995.455
10000,90000.0,89995.634
10000,90000.0,89995.609
10000,90000.0,89995.506
10000,90000.0,89995.609
10000,90000.0,89995.506
10000,90000.0,89995.506
10000,90000.0,89995.378
10000,90000.0,89995.557
10000,90000.0,89995.455
10000,90000.0,89995.532
10000,90000.0,89995.634
10000,90000.0,89995.429
10000,90000.0,89995.48
10000,90000.0,89995.429
10000,90000.0,89995.583
10000,90000.0,89995.48
10000,90000.0,89995.48
10000,90000.0,89995.609
10000,90000.0,89995.403
10000,90000.0,89995.506
10000,90000.0,89995.532
10000,90000.0,89995.634
10000,90000.0,89995.48
10000,90000.0,89995.506
10000,90000.0,89995.634
10000,90000.0,89995.455
10000,90000.0,89995.48
10000,90000.0,89995.301
10000,90000.0,89995.455
10000,90000.0,89995.634
10000,90000.0,89995.506
10000,90000.0,89995.609
10000,90000.0,89995.506
10000,90000.0,89995.57
10000,90000.0,89995.48
10000,90000.0,89995.48
10000,90000.0,89995.557
10000,90000.0,89995.506
10000,90000.0,89995.532
10000,90000.0,89995.403
10000,90000.0,89995.48
10000,90000.0,89995.429
10000,90000.0,89995.48
10000,90000.0,89995.557
10000,90000.0,89995.532
10000,90000.0,89995.557
10000,90000.0,89995.416
10000,90000.0,89995.48
10000,90000.0,89995.532
10000,90000.0,89995.429
10000,90000.0,89995.634
10000,90000.0,89995.429
10000,90000.0,89995.634
10000,90000.0,89995.429
10000,90000.0,89995.493
10000,90000.0,89995.506
10000,90000.0,89995.378
10000,90000.0,89995.609
10000,90000.0,89995.147
10000,90000.0,89995.583
10000,90000.0,89995.66
10000,90000.0,89995.403
10000,90000.0,89995.57
10000,90000.0,89995.378
10000,90000.0,89995.506
10000,100000.0,99994.895
10000,100000.0,99994.818
10000,100000.0,99994.715
10000,100000.0,99994.997
10000,100000.0,99994.997
10000,100000.0,99994.946
10000,100000.0,99994.818
10000,100000.0,99994.921
10000,100000.0,99994.895
10000,100000.0,99994.792
10000,100000.0,99995.049
10000,100000.0,99994.844
10000,100000.0,99994.921
10000,100000.0,99994.869
10000,100000.0,99994.921
10000,100000.0,99994.959
10000,100000.0,99994.767
10000,100000.0,99994.946
10000,100000.0,99994.767
10000,100000.0,99995.049
10000,100000.0,99994.946
10000,100000.0,99994.818
10000,100000.0,99994.818
10000,100000.0,99994.715
10000,100000.0,99995.023
10000,100000.0,99994.895
10000,100000.0,99994.946
10000,100000.0,99994.997
10000,100000.0,99994.869
10000,100000.0,99994.895
10000,100000.0,99994.818
10000,100000.0,99994.895
10000,100000.0,99994.844
10000,100000.0,99994.972
10000,100000.0,99994.921
10000,100000.0,99994.818
10000,100000.0,99994.844
10000,100000.0,99994.792
10000,100000.0,99994.818
10000,100000.0,99994.818
10000,100000.0,99994.895
10000,100000.0,99994.946
10000,100000.0,99994.818
10000,100000.0,99994.921
10000,100000.0,99994.895
10000,100000.0,99994.741
10000,100000.0,99994.869
10000,100000.0,99994.818
10000,100000.0,99995.074
10000,100000.0,99994.767
10000,100000.0,99994.997
10000,100000.0,99994.767
10000,100000.0,99994.818
10000,100000.0,99995.113
10000,100000.0,99994.921
10000,100000.0,99994.921
10000,100000.0,99994.972
10000,100000.0,99994.946
10000,100000.0,99994.844
10000,100000.0,99994.869
10000,100000.0,99994.844
10000,100000.0,99994.895
10000,100000.0,99994.895
10000,100000.0,99994.921
10000,100000.0,99994.869
10000,100000.0,99994.921
10000,100000.0,99994.869
10000,100000.0,99994.895
10000,100000.0,99994.972
10000,100000.0,99994.844
10000,100000.0,99994.997
10000,100000.0,99994.844
10000,100000.0,99994.946
10000,100000.0,99994.869
10000,100000.0,99994.741
10000,100000.0,99994.895
10000,100000.0,99994.895
10000,100000.0,99994.921
10000,100000.0,99994.844
10000,100000.0,99994.946
10000,100000.0,99994.818
10000,100000.0,99994.869
10000,100000.0,99995.023
10000,100000.0,99994.844
10000,100000.0,99994.997
10000,100000.0,99994.895
10000,100000.0,99994.895
10000,100000.0,99994.869
10000,100000.0,99994.715
10000,100000.0,99994.844
10000,100000.0,99994.895
10000,100000.0,99994.869
10000,100000.0,99994.946
10000,100000.0,99994.946
10000,100000.0,99994.767
10000,100000.0,99995.049
10000,100000.0,99994.844
10000,100000.0,99994.792
10000,100000.0,99994.972
10000,100000.0,99994.767
100000,100000.0,100025.22
100000,100000.0,100024.71
100000,100000.0,100024.71
100000,100000.0,100023.69
100000,100000.0,100023.69
100000,100000.0,100023.18
100000,100000.0,100022.66
100000,100000.0,100023.18
100000,100000.0,100023.18
100000,100000.0,100024.2
100000,100000.0,100024.2
100000,100000.0,100023.69
100000,100000.0,100023.69
100000,100000.0,100024.2
100000,100000.0,100024.2
100000,100000.0,100024.46
100000,100000.0,100023.69
100000,100000.0,100024.2
100000,100000.0,100023.69
100000,100000.0,100024.71
100000,100000.0,100024.2
100000,100000.0,100023.18
100000,100000.0,100023.69
100000,100000.0,100022.66
100000,100000.0,100024.2
100000,100000.0,100024.2
100000,100000.0,100024.2
100000,100000.0,100023.69
100000,100000.0,100024.2
100000,100000.0,100023.94
100000,100000.0,100023.94
100000,100000.0,100023.69
100000,100000.0,100023.69
100000,100000.0,100024.2
100000,100000.0,100023.69
100000,100000.0,100024.2
100000,100000.0,100025.22
100000,100000.0,100024.71
100000,100000.0,100024.2
100000,100000.0,100023.69
100000,100000.0,100023.69
100000,100000.0,100023.69
100000,100000.0,100024.2
100000,100000.0,100023.69
100000,100000.0,100023.18
100000,100000.0,100023.69
100000,100000.0,100023.18
100000,100000.0,100024.2
100000,100000.0,100023.69
100000,100000.0,100024.71
100000,100000.0,100023.69
100000,100000.0,100024.2
100000,100000.0,100024.2
100000,100000.0,100024.2
100000,100000.0,100025.73
100000,100000.0,100024.71
100000,100000.0,100024.71
100000,100000.0,100023.69
100000,100000.0,100023.43
100000,100000.0,100023.18
100000,100000.0,100024.2
100000,100000.0,100029.83
100000,100000.0,100022.15
100000,100000.0,100023.69
100000,100000.0,100024.71
100000,100000.0,100023.69
100000,100000.0,100024.2
100000,100000.0,100023.69
100000,100000.0,100023.18
100000,100000.0,100023.69
100000,100000.0,100024.71
100000,100000.0,100024.71
100000,100000.0,100023.69
100000,100000.0,100024.71
100000,100000.0,100024.2
100000,100000.0,100024.2
100000,100000.0,100023.69
100000,100000.0,100023.18
100000,100000.0,100023.69
100000,100000.0,100023.69
100000,100000.0,100023.69
100000,100000.0,100024.2
100000,100000.0,100023.69
100000,100000.0,100024.2
100000,100000.0,100023.69
100000,100000.0,100024.2
100000,100000.0,100023.69
100000,100000.0,100024.2
100000,100000.0,100024.71
100000,100000.0,100023.18
100000,100000.0,100023.69
100000,100000.0,100023.69
100000,100000.0,100024.71
100000,100000.0,100023.18
100000,100000.0,100023.69
100000,100000.0,100023.69
100000,100000.0,100023.18
100000,100000.0,100024.71
100000,100000.0,100024.2
100000,100000.0,100023.69
100000,200000.0,200055.42
100000,200000.0,200055.93
100000,200000.0,200055.42
100000,200000.0,200055.93
100000,200000.0,200054.39
100000,200000.0,200055.42
100000,200000.0,200054.91
100000,200000.0,200054.91
100000,200000.0,200054.91
100000,200000.0,200054.91
100000,200000.0,200055.93
100000,200000.0,200055.93
100000,200000.0,200055.93
100000,200000.0,200060.53
100000,200000.0,200054.91
100000,200000.0,200055.42
100000,200000.0,200053.88
100000,200000.0,200055.42
100000,200000.0,200055.93
100000,200000.0,200054.91
100000,200000.0,200055.42
100000,200000.0,200055.42
100000,200000.0,200055.42
100000,200000.0,200055.42
100000,200000.0,200055.42
100000,200000.0,200054.91
100000,200000.0,200054.91
100000,200000.0,200055.42
100000,200000.0,200055.42
100000,200000.0,200055.42
100000,200000.0,200055.42
100000,200000.0,200055.42
100000,200000.0,200055.42
100000,200000.0,200055.93
100000,200000.0,200055.93
100000,200000.0,200055.93
100000,200000.0,200055.93
100000,200000.0,200055.42
100000,200000.0,200055.93
100000,200000.0,200055.93
100000,200000.0,200054.39
100000,200000.0,200054.91
100000,200000.0,200054.91
100000,200000.0,200054.39
100000,200000.0,200054.39
100000,200000.0,200055.42
100000,200000.0,200054.91
100000,200000.0,200054.91
100000,200000.0,200055.42
100000,200000.0,200055.16
100000,200000.0,200054.91
100000,200000.0,200055.42
100000,200000.0,200055.93
100000,200000.0,200055.42
100000,200000.0,200055.93
100000,200000.0,200055.93
100000,200000.0,200055.93
100000,200000.0,200055.93
100000,200000.0,200055.42
100000,200000.0,200054.39
100000,200000.0,200055.42
100000,200000.0,200055.42
100000,200000.0,200055.93
100000,200000.0,200054.91
100000,200000.0,200055.42
100000,200000.0,200055.42
100000,200000.0,200055.42
100000,200000.0,200054.91
100000,200000.0,200054.91
100000,200000.0,200053.88
100000,200000.0,200055.93
100000,200000.0,200054.91
100000,200000.0,200054.91
100000,200000.0,200055.93
100000,200000.0,200055.93
100000,200000.0,200056.44
100000,200000.0,200054.91
100000,200000.0,200055.93
100000,200000.0,200054.65
100000,200000.0,200055.42
100000,200000.0,200055.42
100000,200000.0,200053.37
100000,200000.0,200054.91
100000,200000.0,200055.42
100000,200000.0,200055.42
100000,200000.0,200054.91
100000,200000.0,200055.42
100000,200000.0,200055.42
100000,200000.0,200056.95
100000,200000.0,200055.93
100000,200000.0,200055.42
100000,200000.0,200054.91
100000,200000.0,200054.91
100000,200000.0,200055.42
100000,200000.0,200054.65
100000,200000.0,200054.39
100000,200000.0,200063.6
100000,200000.0,200053.88
100000,200000.0,200057.98
100000,200000.0,200054.91
100000,300000.0,300081.04
100000,300000.0,300081.04
100000,300000.0,300080.52
100000,300000.0,300081.04
100000,300000.0,300080.52
100000,300000.0,300080.52
100000,300000.0,300080.52
100000,300000.0,300080.52
100000,300000.0,300079.76
100000,300000.0,300080.27
100000,300000.0,300081.04
100000,300000.0,300081.04
100000,300000.0,300080.52
100000,300000.0,300081.04
100000,300000.0,300081.55
100000,300000.0,300080.52
100000,300000.0,300080.01
100000,300000.0,300081.04
100000,300000.0,300079.5
100000,300000.0,300078.99
100000,300000.0,300081.04
100000,300000.0,300081.29
100000,300000.0,300081.04
100000,300000.0,300080.01
100000,300000.0,300079.5
100000,300000.0,300080.52
100000,300000.0,300081.04
100000,300000.0,300082.57
100000,300000.0,300079.5
100000,300000.0,300081.04
100000,300000.0,300078.48
100000,300000.0,300081.55
100000,300000.0,300080.52
100000,300000.0,300078.48
100000,300000.0,300080.52
100000,300000.0,300080.52
100000,300000.0,300081.04
100000,300000.0,300080.01
100000,300000.0,300081.55
100000,300000.0,300081.04
100000,300000.0,300080.52
100000,300000.0,300080.01
100000,300000.0,300080.52
100000,300000.0,300081.04
100000,300000.0,300080.01
100000,300000.0,300080.01
100000,300000.0,300078.99
100000,300000.0,300083.08
100000,300000.0,300080.52
100000,300000.0,300081.55
100000,300000.0,300080.52
100000,300000.0,300080.01
100000,300000.0,300081.04
100000,300000.0,300080.52
100000,300000.0,300080.52
100000,300000.0,300081.04
100000,300000.0,300080.01
100000,300000.0,300081.04
100000,300000.0,300080.52
100000,300000.0,300080.52
100000,300000.0,300080.01
100000,300000.0,300080.52
100000,300000.0,300080.01
100000,300000.0,300072.85
100000,300000.0,300080.52
100000,300000.0,300080.52
100000,300000.0,300081.55
100000,300000.0,300081.04
100000,300000.0,300080.01
100000,300000.0,300080.52
100000,300000.0,300081.04
100000,300000.0,300081.04
100000,300000.0,300080.01
100000,300000.0,300080.01
100000,300000.0,300081.55
100000,300000.0,300078.99
100000,300000.0,300081.04
100000,300000.0,300081.55
100000,300000.0,300082.06
100000,300000.0,300080.52
100000,300000.0,300081.55
100000,300000.0,300080.01
100000,300000.0,300080.52
100000,300000.0,300081.55
100000,300000.0,300081.55
100000,300000.0,300080.01
100000,300000.0,300082.06
100000,300000.0,300078.48
100000,300000.0,300080.01
100000,300000.0,300081.55
100000,300000.0,300078.99
100000,300000.0,300079.5
100000,300000.0,300081.04
100000,300000.0,300079.5
100000,300000.0,300079.5
100000,300000.0,300081.55
100000,300000.0,300080.52
100000,300000.0,300081.04
100000,300000.0,300081.55
100000,300000.0,300082.57
100000,400000.0,400105.69
100000,400000.0,400105.18
100000,400000.0,400105.69
100000,400000.0,400106.71
100000,400000.0,400106.71
100000,400000.0,400106.2
100000,400000.0,400106.2
100000,400000.0,400107.23
100000,400000.0,400105.95
100000,400000.0,400106.2
100000,400000.0,400105.18
100000,400000.0,400107.23
100000,400000.0,400106.71
100000,400000.0,400105.69
100000,400000.0,400106.2
100000,400000.0,400105.69
100000,400000.0,400107.23
100000,400000.0,400105.18
100000,400000.0,400105.18
100000,400000.0,400106.71
100000,400000.0,400106.2
100000,400000.0,400105.18
100000,400000.0,400116.95
100000,400000.0,400104.16
100000,400000.0,400105.69
100000,400000.0,400106.46
100000,400000.0,400104.67
100000,400000.0,400105.18
100000,400000.0,400105.18
100000,400000.0,400106.71
100000,400000.0,400106.2
100000,400000.0,400107.23
100000,400000.0,400107.23
100000,400000.0,400105.69
100000,400000.0,400106.2
100000,400000.0,400106.71
100000,400000.0,400106.2
100000,400000.0,400106.2
100000,400000.0,400106.2
100000,400000.0,400107.23
100000,400000.0,400106.2
100000,400000.0,400106.2
100000,400000.0,400105.69
100000,400000.0,400104.67
100000,400000.0,400105.69
100000,400000.0,400105.69
100000,400000.0,400105.18
100000,400000.0,400106.2
100000,400000.0,400106.71
100000,400000.0,400105.69
100000,400000.0,400106.2
100000,400000.0,400107.23
100000,400000.0,400105.69
100000,400000.0,400106.71
100000,400000.0,400106.71
100000,400000.0,400105.69
100000,400000.0,400107.74
100000,400000.0,400106.2
100000,400000.0,400106.46
100000,400000.0,400106.71
100000,400000.0,400106.71
100000,400000.0,400106.2
100000,400000.0,400105.69
100000,400000.0,400105.18
100000,400000.0,400105.18
100000,400000.0,400105.69
100000,400000.0,400106.71
100000,400000.0,400105.69
100000,400000.0,400105.69
100000,400000.0,400105.69
100000,400000.0,400105.69
100000,400000.0,400107.48
100000,400000.0,400105.18
100000,400000.0,400109.78
100000,400000.0,400104.16
100000,400000.0,400106.71
100000,400000.0,400106.71
100000,400000.0,400104.16
100000,400000.0,400103.64
100000,400000.0,400106.2
100000,400000.0,400105.69
100000,400000.0,400105.69
100000,400000.0,400106.46
100000,400000.0,400106.2
100000,400000.0,400106.46
100000,400000.0,400106.2
100000,400000.0,400105.44
100000,400000.0,400106.2
100000,400000.0,400106.71
100000,400000.0,400105.18
100000,400000.0,400105.69
100000,400000.0,400106.71
100000,400000.0,400106.2
100000,400000.0,400106.2
100000,400000.0,400106.71
100000,400000.0,400107.74
100000,400000.0,400105.69
100000,400000.0,400105.69
100000,400000.0,400104.67
100000,400000.0,400104.67
100000,500000.0,500110.41
100000,500000.0,500110.92
100000,500000.0,500109.39
100000,500000.0,500108.88
100000,500000.0,500109.9
100000,500000.0,500108.88
100000,500000.0,500109.9
100000,500000.0,500109.9
100000,500000.0,500108.88
100000,500000.0,500109.39
100000,500000.0,500108.88
100000,500000.0,500109.39
100000,500000.0,500108.88
100000,500000.0,500110.92
100000,500000.0,500110.92
100000,500000.0,500110.41
100000,500000.0,500109.9
100000,500000.0,500110.92
100000,500000.0,500110.41
100000,500000.0,500110.92
100000,500000.0,500110.41
100000,500000.0,500109.9
100000,500000.0,500110.92
100000,500000.0,500110.92
100000,500000.0,500110.92
100000,500000.0,500110.92
100000,500000.0,500110.41
100000,500000.0,500109.9
100000,500000.0,500108.88
100000,500000.0,500109.39
100000,500000.0,500108.88
100000,500000.0,500108.37
100000,500000.0,500110.41
100000,500000.0,500109.9
100000,500000.0,500110.41
100000,500000.0,500109.9
100000,500000.0,500110.41
100000,500000.0,500109.9
100000,500000.0,500110.41
100000,500000.0,500111.44
100000,500000.0,500110.92
100000,500000.0,500110.92
100000,500000.0,500111.44
100000,500000.0,500110.41
100000,500000.0,500111.95
100000,500000.0,500109.64
100000,500000.0,500109.9
100000,500000.0,500108.88
100000,500000.0,500110.41
100000,500000.0,500109.9
100000,500000.0,500109.39
100000,500000.0,500110.41
100000,500000.0,500108.88
100000,500000.0,500109.39
100000,500000.0,500110.41
100000,500000.0,500108.88
100000,500000.0,500109.9
100000,500000.0,500108.88
100000,500000.0,500110.41
100000,500000.0,500110.41
100000,500000.0,500110.92
100000,500000.0,500110.92
100000,500000.0,500109.9
100000,500000.0,500110.41
100000,500000.0,500112.97
100000,500000.0,500102.74
100000,500000.0,500110.41
100000,500000.0,500107.85
100000,500000.0,500110.92
100000,500000.0,500109.39
100000,500000.0,500110.41
100000,500000.0,500109.39
100000,500000.0,500109.9
100000,500000.0,500110.41
100000,500000.0,500110.41
100000,500000.0,500108.88
100000,500000.0,500110.92
100000,500000.0,500110.41
100000,500000.0,500110.92
100000,500000.0,500110.41
100000,500000.0,500110.92
100000,500000.0,500109.9
100000,500000.0,500110.41
100000,500000.0,500110.41
100000,500000.0,500109.9
100000,500000.0,500111.44
100000,500000.0,500110.41
100000,500000.0,500110.41
100000,500000.0,500111.95
100000,500000.0,500108.88
100000,500000.0,500109.9
100000,500000.0,500110.41
100000,500000.0,500109.9
100000,500000.0,500109.39
100000,500000.0,500110.41
100000,500000.0,500109.9
100000,500000.0,500109.9
100000,500000.0,500109.9
100000,500000.0,500109.9
100000,500000.0,500109.9
100000,600000.0,600108.05
100000,600000.0,600108.05
100000,600000.0,600106.0
100000,600000.0,600107.54
100000,600000.0,600108.56
100000,600000.0,600107.54
100000,600000.0,600106.51
100000,600000.0,600108.56
100000,600000.0,600110.1
100000,600000.0,600107.54
100000,600000.0,600109.58
100000,600000.0,600108.05
100000,600000.0,600108.05
100000,600000.0,600109.07
100000,600000.0,600107.54
100000,600000.0,600108.05
100000,600000.0,600107.03
100000,600000.0,600108.05
100000,600000.0,600107.03
100000,600000.0,600106.51
100000,600000.0,600107.79
100000,600000.0,600106.51
100000,600000.0,600105.49
100000,600000.0,600107.54
100000,600000.0,600107.03
100000,600000.0,600107.03
100000,600000.0,600108.05
100000,600000.0,600109.07
100000,600000.0,600107.03
100000,600000.0,600106.0
100000,600000.0,600108.56
100000,600000.0,600108.05
100000,600000.0,600108.56
100000,600000.0,600108.56
100000,600000.0,600107.54
100000,600000.0,600109.07
100000,600000.0,600109.07
100000,600000.0,600108.56
100000,600000.0,600107.54
100000,600000.0,600108.05
100000,600000.0,600107.03
100000,600000.0,600107.03
100000,600000.0,600107.03
100000,600000.0,600108.05
100000,600000.0,600107.54
100000,600000.0,600107.03
100000,600000.0,600106.51
100000,600000.0,600106.51
100000,600000.0,600107.54
100000,600000.0,600108.05
100000,600000.0,600107.54
100000,600000.0,600108.56
100000,600000.0,600108.05
100000,600000.0,600108.56
100000,600000.0,600109.07
100000,600000.0,600109.07
100000,600000.0,600108.05
100000,600000.0,600108.05
100000,600000.0,600108.56
100000,600000.0,600107.03
100000,600000.0,600108.56
100000,600000.0,600108.56
100000,600000.0,600108.05
100000,600000.0,600108.05
100000,600000.0,600108.05
100000,600000.0,600108.05
100000,600000.0,600107.54
100000,600000.0,600107.54
100000,600000.0,600107.03
100000,600000.0,600107.03
100000,600000.0,600108.56
100000,600000.0,600107.03
100000,600000.0,600109.58
100000,600000.0,600107.03
100000,600000.0,600107.54
100000,600000.0,600108.05
100000,600000.0,600108.05
100000,600000.0,600109.58
100000,600000.0,600107.54
100000,600000.0,600109.07
100000,600000.0,600107.54
100000,600000.0,600106.51
100000,600000.0,600107.03
100000,600000.0,600108.56
100000,600000.0,600108.05
100000,600000.0,600107.54
100000,600000.0,600108.05
100000,600000.0,600107.54
100000,600000.0,600107.54
100000,600000.0,600108.05
100000,600000.0,600107.54
100000,600000.0,600108.05
100000,600000.0,600107.03
100000,600000.0,600108.56
100000,600000.0,600107.03
100000,600000.0,600108.56
100000,600000.0,600109.07
100000,600000.0,600108.56
100000,600000.0,600108.56
100000,600000.0,600108.05
100000,700000.0,700116.91
100000,700000.0,700115.89
100000,700000.0,700116.91
100000,700000.0,700117.42
100000,700000.0,700117.42
100000,700000.0,700115.38
100000,700000.0,700115.89
100000,700000.0,700115.89
100000,700000.0,700116.91
100000,700000.0,700115.38
100000,700000.0,700115.38
100000,700000.0,700114.35
100000,700000.0,700114.87
100000,700000.0,700114.87
100000,700000.0,700113.84
100000,700000.0,700115.38
100000,700000.0,700116.4
100000,700000.0,700116.4
100000,700000.0,700115.38
100000,700000.0,700117.42
100000,700000.0,700117.42
100000,700000.0,700116.4
100000,700000.0,700117.42
100000,700000.0,700117.42
100000,700000.0,700116.4
100000,700000.0,700118.45
100000,700000.0,700116.91
100000,700000.0,700115.89
100000,700000.0,700115.89
100000,700000.0,700115.38
100000,700000.0,700115.89
100000,700000.0,700115.38
100000,700000.0,700115.89
100000,700000.0,700115.38
100000,700000.0,700114.87
100000,700000.0,700115.89
100000,700000.0,700115.38
100000,700000.0,700115.38
100000,700000.0,700114.87
100000,700000.0,700119.98
100000,700000.0,700117.42
100000,700000.0,700117.17
100000,700000.0,700117.94
100000,700000.0,700116.4
100000,700000.0,700117.94
100000,700000.0,700116.91
100000,700000.0,700113.33
100000,700000.0,700116.91
100000,700000.0,700121.01
100000,700000.0,700115.89
100000,700000.0,700116.91
100000,700000.0,700115.38
100000,700000.0,700115.38
100000,700000.0,700115.89
100000,700000.0,700115.38
100000,700000.0,700115.38
100000,700000.0,700114.87
100000,700000.0,700115.89
100000,700000.0,700115.89
100000,700000.0,700116.91
100000,700000.0,700116.91
100000,700000.0,700117.94
100000,700000.0,700116.91
100000,700000.0,700115.89
100000,700000.0,700115.89
100000,700000.0,700116.4
100000,700000.0,700116.91
100000,700000.0,700116.4
100000,700000.0,700115.38
100000,700000.0,700116.91
100000,700000.0,700116.91
100000,700000.0,700115.89
100000,700000.0,700115.38
100000,700000.0,700116.4
100000,700000.0,700114.87
100000,700000.0,700114.87
100000,700000.0,700116.4
100000,700000.0,700114.87
100000,700000.0,700115.38
100000,700000.0,700117.42
100000,700000.0,700118.96
100000,700000.0,700110.26
100000,700000.0,700116.4
100000,700000.0,700115.38
100000,700000.0,700114.87
100000,700000.0,700115.38
100000,700000.0,700116.91
100000,700000.0,700115.89
100000,700000.0,700116.4
100000,700000.0,700117.42
100000,700000.0,700115.89
100000,700000.0,700116.4
100000,700000.0,700116.91
100000,700000.0,700116.4
100000,700000.0,700115.89
100000,700000.0,700116.4
100000,700000.0,700116.4
100000,700000.0,700115.38
100000,700000.0,700116.4
100000,700000.0,700114.87
100000,800000.0,800115.12
100000,800000.0,800116.66
100000,800000.0,800115.38
100000,800000.0,800116.15
100000,800000.0,800117.17
100000,800000.0,800115.63
100000,800000.0,800116.15
100000,800000.0,800116.15
100000,800000.0,800116.66
